end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765568760,43,43,0,38,100,100,52,52,,,,,,0,0
1765568820,38,45,0,43,52,100,50,59,,,,,,0,0
1765568880,43,54,0,46,59,100,57,62,59,59,59,59,59,4,4
1765568940,46,57,0,46,62,100,62,62,,,,,,0,4
1765569000,46,55,0,54,62,100,60,69,,,,,,0,4
1765569060,54,66,0,66,69,100,64,82,62,62,62,62,62,25,25
1765569120,66,66,0,58,82,100,70,75,,,,,,0,25
1765569180,58,72,0,72,75,100,75,89,,,,,,0,25
1765569240,72,80,40,75,89,100,82,92,,,,,,0,25
1765569300,75,81,40,79,92,100,92,95,77,77,77,77,77,41,66
1765569360,79,85,50,81,95,100,88,98,,,,,,0,66
1765569420,81,88,50,72,98,100,90,90,,,,,,0,66
1765569480,72,72,0,28,90,100,46,46,50,50,50,50,50,25,41
1765569540,28,72,0,72,46,100,35,100,,,,,,0,41
1765569600,72,86,0,0,100,100,100,100,,,,,,0,41
