end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770562860,1,57,1,56,100,100,49,58,47,69,47,56,55,1186,809
1770562920,56,89,54,78,58,90,56,81,56,90,56,78,81,6690,4563
1770562980,78,83,67,83,81,86,70,85,81,84,68,83,76,2895,5657
1770563040,82,87,78,80,85,89,79,81,83,87,79,80,82,1973,6762
1770563100,80,80,65,68,81,82,68,71,81,81,67,69,75,2327,6565
1770563160,68,87,67,84,71,89,68,87,71,89,67,86,79,2083,7090
1770563220,84,87,78,83,87,89,81,87,87,88,80,83,85,3342,9030
1770563280,84,93,84,91,87,95,87,94,87,94,85,92,90,5189,11472
1770563340,91,94,89,92,94,95,90,93,92,94,91,92,93,1450,12440
1770563400,92,93,90,93,93,95,91,95,93,95,90,95,92,1318,13164
1770563460,93,98,92,97,95,99,95,99,95,99,92,97,97,4384,15828
1770563520,97,98,96,98,99,100,98,99,98,99,96,98,98,2744,16252
1770563580,98,99,98,99,99,100,99,100,99,99,98,99,99,2073,16961
1770563640,99,99,99,99,100,100,100,100,99,99,99,99,99,788,17439
1770563700,99,99,99,99,100,100,100,100,99,99,99,99,99,1308,18747
