end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766727960,1,45,0,43,100,100,48,53,48,48,48,48,48,1,1
1766728020,43,77,30,73,53,100,48,78,48,77,48,76,66,576,575
1766728080,73,76,48,75,78,80,68,77,76,76,62,70,66,63,624
1766728140,75,83,70,82,77,85,77,83,78,83,78,83,82,140,724
1766728200,82,83,75,81,83,84,83,83,83,83,83,83,83,36,760
1766728260,81,81,41,46,83,84,44,49,83,83,48,48,82,80,833
1766728320,46,60,45,55,49,69,47,62,47,66,47,66,55,46,845
1766728380,55,62,53,53,62,68,60,60,,,,,,0,845
1766728440,53,87,53,81,60,89,58,88,63,86,55,81,64,190,979
1766728500,81,86,61,86,88,91,74,90,76,90,76,90,87,824,1636
1766728560,86,94,82,94,90,100,89,100,94,94,94,94,94,10,1636
1766728620,94,95,94,94,100,100,100,100,,,,,,0,1636
1766728680,94,94,94,94,100,100,100,100,,,,,,0,1636
1766728740,94,95,61,95,100,100,100,100,,,,,,0,1636
1766728800,95,97,95,96,100,100,100,100,,,,,,0,1636
