end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1771044360,30,57,30,42,100,100,42,44,57,57,41,44,45,1186,1134
1771044420,42,43,39,43,44,45,40,45,42,45,39,45,43,6271,6217
1771044480,43,51,37,51,45,53,41,52,45,52,37,52,45,6475,10256
1771044540,51,51,37,38,52,53,39,40,52,53,37,40,45,8009,15794
1771044600,38,45,38,42,40,46,39,43,40,46,38,43,43,4787,16914
1771044660,42,42,25,34,43,43,26,35,42,42,25,35,34,10220,20549
1771044720,34,37,29,31,35,40,31,33,34,40,30,31,34,8320,22662
1771044780,31,32,21,22,33,33,23,24,31,33,22,24,26,5047,23195
1771044840,22,22,7,10,24,24,8,12,22,22,8,10,13,5756,24882
1771044900,10,12,7,7,12,13,9,9,12,12,7,7,10,7051,27029
1771044960,7,10,5,7,9,11,7,8,7,11,5,8,8,6105,27347
1771045020,7,27,4,5,8,30,6,7,5,27,4,7,11,8927,30491
1771045080,5,5,1,1,7,7,2,3,7,7,1,1,3,5349,32595
1771045140,1,1,0,0,3,3,1,1,3,3,1,1,2,7720,37851
1771045200,0,0,0,0,1,2,1,1,1,2,1,1,1,6655,43448
