end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773193560,0,52,0,44,99,99,44,45,51,53,42,45,48,4908,2960
1773193620,44,44,37,37,45,45,38,39,44,45,37,39,43,6921,8184
1773193680,37,57,31,48,39,58,32,50,39,58,31,48,44,7989,12213
1773193740,48,58,43,54,50,60,44,55,48,59,44,53,52,9042,15068
1773193800,54,67,52,59,55,68,54,61,54,68,52,61,59,6140,16844
1773193860,59,87,59,78,61,88,61,79,61,88,60,78,79,20804,18882
1773193920,78,83,76,80,79,84,77,82,78,84,77,80,80,10802,24660
1773193980,80,83,70,83,82,84,71,84,80,84,70,83,78,11443,31247
1773194040,83,86,80,86,84,88,81,88,83,88,80,88,84,6321,34485
1773194100,86,94,85,93,88,95,87,95,86,95,86,93,91,9813,39480
1773194160,93,97,93,97,95,98,94,98,95,98,93,98,97,19462,45311
1773194220,97,97,95,97,98,98,96,98,98,98,95,98,97,13205,48171
1773194280,97,99,97,99,98,100,98,100,98,99,97,99,99,27932,63540
1773194340,99,99,99,99,100,100,100,100,99,99,99,99,99,3831,65462
1773194400,99,99,99,99,100,100,100,100,99,99,99,99,99,2450,67820
