end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768141860,0,63,0,63,93,93,57,64,45,63,45,63,62,87,87
1768141920,63,88,60,78,64,89,63,82,63,88,63,78,78,771,493
1768141980,78,82,50,50,82,88,53,53,78,83,50,51,71,1177,922
1768142040,50,50,33,46,53,53,35,50,50,50,34,49,42,1113,1260
1768142100,46,69,45,69,50,80,50,73,46,80,46,68,67,1831,1245
1768142160,69,81,69,80,73,90,71,81,71,90,71,81,81,697,1468
1768142220,80,82,75,82,81,91,78,85,81,91,78,85,83,1271,1884
1768142280,82,88,77,88,85,90,83,90,82,90,81,88,86,555,2199
1768142340,88,92,86,92,90,94,89,94,89,93,89,92,92,461,2418
1768142400,92,94,91,93,94,97,94,96,94,95,92,92,94,912,2969
1768142460,93,95,92,95,96,97,95,96,93,96,92,96,94,1157,3519
1768142520,95,98,95,98,96,100,96,99,96,99,96,98,98,1200,4233
1768142580,98,99,98,99,99,100,99,100,98,98,98,98,98,47,4232
1768142640,99,99,99,99,100,100,100,100,99,99,99,99,99,124,4292
1768142700,99,99,96,99,100,100,98,100,99,99,96,96,97,132,4363
