end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772513160,50,55,46,54,100,100,48,55,52,56,47,56,53,7469,5311
1772513220,54,54,41,41,55,56,42,42,54,56,41,42,47,7408,7656
1772513280,41,43,35,37,42,44,36,38,42,43,35,37,38,7074,11500
1772513340,37,43,18,18,38,44,19,19,37,43,19,19,27,9914,14376
1772513400,18,20,15,19,19,22,16,20,19,22,16,20,20,6393,18514
1772513460,19,22,15,16,20,24,17,17,19,23,16,17,21,4294,20613
1772513520,16,17,8,10,17,19,10,12,18,18,9,10,12,8270,23785
1772513580,10,21,6,20,12,23,9,21,10,23,6,21,14,9235,24352
1772513640,20,31,16,20,21,34,17,21,20,34,17,22,25,11082,30580
1772513700,20,29,14,14,21,31,15,15,20,31,14,16,22,7834,30795
1772513760,14,15,6,6,15,16,7,7,14,16,6,7,9,10016,31995
1772513820,6,7,3,5,7,9,5,6,7,9,3,6,6,11779,35774
1772513880,5,9,2,2,6,10,3,4,5,9,3,4,5,18569,38788
1772513940,2,3,0,0,4,6,1,1,3,6,1,1,2,12250,43281
1772514000,0,0,0,0,1,1,1,1,1,1,1,1,1,2274,44431
