end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765488660,73,73,71,71,100,100,100,100,73,73,73,73,73,16,16
1765488720,71,74,71,74,100,100,100,100,,,,,,0,16
1765488780,74,78,71,78,100,100,100,100,72,72,72,72,72,102,118
1765488840,78,82,71,80,100,100,100,100,,,,,,0,118
1765488900,80,84,71,75,100,100,100,100,,,,,,0,118
1765488960,75,80,71,71,100,100,96,96,,,,,,0,118
1765489020,71,73,71,71,96,100,86,86,,,,,,0,118
1765489080,71,71,12,35,86,100,54,60,71,71,71,71,71,16,102
1765489140,35,35,12,35,60,100,50,57,,,,,,0,102
1765489200,35,52,35,43,57,100,57,67,,,,,,0,102
1765489260,43,77,43,74,67,100,62,96,,,,,,0,102
1765489320,74,77,50,50,96,100,62,100,,,,,,0,102
1765489380,50,69,50,69,100,100,75,92,,,,,,0,102
1765489440,69,80,1,80,92,100,87,100,88,88,88,88,88,102,0
1765489500,80,90,1,90,100,100,100,100,,,,,,0,0
