end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766487660,35,35,35,35,100,100,62,62,,,,,,0,0
1766487720,35,46,2,22,62,98,43,47,,,,,,0,0
1766487780,22,34,2,30,47,59,32,35,36,36,31,31,36,35,34
1766487840,30,40,20,29,35,59,35,41,35,47,35,40,41,38,40
1766487900,29,33,26,31,41,69,38,66,30,47,30,47,32,14,46
1766487960,31,86,31,56,66,98,52,85,79,86,56,56,78,146,120
1766488020,56,75,41,55,85,98,68,98,,,,,,0,120
1766488080,56,75,51,73,98,98,80,96,72,96,72,96,81,40,94
1766488140,73,75,22,53,96,98,70,83,,,,,,0,94
1766488200,53,79,22,79,83,99,65,98,,,,,,0,94
1766488260,79,79,68,68,98,98,77,92,78,78,78,78,78,11,94
1766488320,68,82,22,80,92,100,81,100,81,99,81,99,86,158,222
1766488380,80,95,78,95,100,100,100,100,,,,,,0,222
1766488440,95,95,95,95,100,100,100,100,,,,,,0,222
1766488500,95,95,95,95,100,100,100,100,,,,,,0,222
