end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766803560,34,34,0,24,100,100,52,52,,,,,,0,0
1766803620,24,43,24,42,52,52,44,44,39,39,39,39,39,100,100
1766803680,42,56,28,55,44,97,44,57,43,62,38,55,53,37,109
1766803740,55,57,49,56,57,66,57,64,59,65,53,65,61,20,117
1766803800,56,58,49,57,64,65,64,65,65,65,65,65,65,5,117
1766803860,57,57,49,57,65,72,65,65,,,,,,0,117
1766803920,57,57,53,54,65,73,62,62,,,,,,0,117
1766803980,54,61,53,61,62,73,59,66,59,59,59,59,59,1,118
1766804040,61,61,61,61,66,73,62,64,,,,,,0,118
1766804100,61,61,30,34,64,73,36,41,61,73,30,53,50,57,113
1766804160,34,36,6,27,41,56,29,36,37,37,19,36,29,43,132
1766804220,27,33,0,3,36,46,31,31,34,46,19,46,42,33,134
1766804280,3,7,0,0,31,31,2,7,4,6,3,6,5,15,144
1766804340,0,7,0,7,7,100,6,31,4,7,4,7,6,2,146
1766804400,7,7,0,0,31,100,5,6,7,7,6,6,7,240,357
