end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768890660,45,45,27,37,100,100,41,41,55,55,27,40,46,389,389
1768890720,37,38,22,22,41,45,23,25,36,39,23,23,31,1810,1909
1768890780,22,25,8,10,25,30,9,13,23,25,8,10,17,922,2701
1768890840,10,16,10,13,13,24,11,19,10,24,10,20,14,1223,3638
1768890900,13,18,10,18,19,24,11,20,13,20,11,18,16,750,4178
1768890960,18,19,11,12,20,29,13,13,18,29,11,11,17,1625,5126
1768891020,12,17,7,15,13,24,11,18,13,24,7,16,14,1726,6082
1768891080,15,15,8,12,18,25,11,15,15,15,9,15,13,247,6153
1768891140,12,13,5,5,15,18,7,7,15,18,6,6,12,636,6649
1768891200,5,5,2,3,7,7,3,4,5,5,2,3,4,1144,6352
1768891260,3,12,2,10,4,18,4,11,3,13,2,10,6,991,6427
1768891320,10,11,3,6,11,14,5,7,10,14,4,6,10,1449,7126
1768891380,6,7,3,4,7,11,5,6,6,7,4,6,5,1683,8008
1768891440,4,6,1,1,6,10,2,4,6,10,1,1,4,1154,8632
1768891500,1,2,1,1,4,4,2,3,1,4,1,1,1,3662,10008
