end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770480060,45,60,45,49,100,100,51,53,51,62,49,50,56,918,646
1770480120,49,70,44,64,53,72,48,70,53,70,44,64,57,3296,2220
1770480180,64,67,49,49,68,68,51,52,65,67,50,52,59,3116,3156
1770480240,49,61,47,52,52,63,49,56,49,61,49,56,57,11529,12204
1770480300,52,59,46,59,56,61,49,61,55,58,48,58,52,4428,13149
1770480360,59,97,38,93,61,98,42,95,59,97,39,92,83,25434,19957
1770480420,93,96,80,94,95,98,83,96,94,97,84,95,92,9567,24633
1770480480,94,96,93,95,96,98,94,96,95,97,94,96,96,8603,30042
1770480540,95,95,61,89,96,96,72,95,95,95,70,92,82,11947,29761
1770480600,89,93,60,90,95,95,70,91,88,95,68,91,86,18311,31338
1770480660,90,95,85,89,91,98,89,91,91,97,89,92,92,10890,33078
1770480720,89,96,76,90,91,98,82,92,89,96,80,83,86,22617,34037
1770480780,90,94,61,94,92,95,72,95,90,95,72,95,88,23565,35538
1770480840,94,99,87,99,95,100,91,100,94,99,91,99,96,15400,43710
1770480900,99,99,99,99,100,100,100,100,99,99,99,99,99,282,43829
