end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772301660,1,50,1,38,100,100,39,40,50,50,38,40,44,8576,4460
1772301720,38,38,28,33,40,41,30,35,40,41,28,34,34,9434,9158
1772301780,33,49,27,49,35,50,29,50,33,50,27,50,35,5267,10973
1772301840,49,50,34,34,50,51,35,35,49,51,35,36,48,13787,17720
1772301900,34,42,32,38,35,44,34,39,35,44,32,39,40,8902,22444
1772301960,38,39,24,26,39,41,25,27,38,41,25,27,33,9904,24731
1772302020,26,34,24,33,27,36,26,34,26,36,25,34,29,3072,25676
1772302080,33,58,33,37,34,60,34,38,34,60,33,38,49,8504,27624
1772302140,37,37,23,28,38,39,24,30,38,39,23,25,29,7924,30381
1772302200,28,31,20,24,30,34,23,26,30,33,21,24,27,8232,32457
1772302260,24,36,24,28,26,37,26,30,24,37,24,28,31,4614,33166
1772302320,28,28,6,9,30,30,8,10,27,27,6,10,13,16880,36994
1772302380,9,11,4,4,10,12,5,5,9,12,4,4,8,6816,37282
1772302440,4,5,0,0,5,7,1,1,5,7,1,1,2,16292,42336
1772302500,0,0,0,0,1,1,1,1,1,1,1,1,1,1968,43591
