end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770379260,1,51,1,38,100,100,38,39,46,50,37,38,44,723,712
1770379320,38,38,27,34,39,40,30,37,37,38,29,36,32,1604,1237
1770379380,34,43,32,36,37,44,35,39,32,43,32,39,40,1683,2059
1770379440,36,46,34,41,39,48,37,44,38,44,35,43,41,2423,3104
1770379500,41,45,20,21,44,47,22,23,41,42,21,22,34,1914,4061
1770379560,21,22,14,15,23,24,16,16,20,23,15,16,19,3846,7230
1770379620,15,18,7,18,16,19,9,19,16,18,8,17,11,5272,11052
1770379680,18,18,10,10,19,19,11,11,18,18,11,12,14,3768,13983
1770379740,10,19,8,8,11,22,10,10,10,20,10,10,13,3301,14949
1770379800,8,9,4,8,10,11,5,9,10,10,4,6,5,3343,17139
1770379860,8,8,3,3,9,9,4,4,7,9,4,4,6,2529,18843
1770379920,3,4,2,2,4,5,3,3,4,5,2,2,3,1189,19715
1770379980,2,2,0,0,3,4,1,1,2,3,1,1,1,3590,22540
1770380040,0,0,0,0,1,1,1,1,1,1,1,1,1,916,23041
1770380100,0,0,0,0,1,1,1,1,1,1,1,1,1,291,23041
