end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773702960,1,81,1,80,100,100,50,81,50,84,50,80,74,12635,8015
1773703020,80,80,62,69,81,81,63,70,81,81,62,70,72,10041,12055
1773703080,69,69,61,66,70,70,62,67,69,70,61,67,64,5752,15246
1773703140,66,79,66,79,67,80,67,80,67,80,66,78,72,11365,19420
1773703200,79,80,72,76,80,82,73,77,78,81,72,77,75,4944,21471
1773703260,76,83,75,78,77,84,76,80,76,84,76,79,79,8458,23594
1773703320,78,86,78,84,80,87,80,86,80,87,79,84,85,8695,26790
1773703380,84,85,68,83,86,86,69,84,84,86,69,84,78,9637,29421
1773703440,83,87,75,79,84,88,77,80,84,88,75,80,82,9413,33882
1773703500,79,88,79,85,80,89,80,87,80,89,80,86,86,8578,37042
1773703560,85,97,83,97,87,98,86,98,87,98,83,97,95,21331,48195
1773703620,97,99,97,99,98,100,98,100,97,99,97,99,98,19456,52628
1773703680,99,99,99,99,100,100,100,100,99,99,99,99,99,1590,53412
1773703740,99,99,99,99,100,100,100,100,99,99,99,99,99,6254,58240
1773703800,99,99,99,99,100,100,100,100,99,99,99,99,99,680,58333
