end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1769428860,28,67,28,67,100,100,65,70,72,72,65,67,67,40,34
1769428920,67,84,67,83,70,85,70,85,68,85,68,83,76,514,394
1769428980,83,91,83,91,85,92,85,92,85,92,85,92,90,212,511
1769429040,91,93,84,93,92,95,92,95,91,95,84,95,91,186,583
1769429100,93,93,92,93,95,97,93,94,94,94,92,93,93,134,717
1769429160,93,93,86,90,94,95,93,93,94,94,88,93,93,181,890
1769429220,90,90,51,67,93,93,61,70,90,90,51,67,73,1130,1149
1769429280,67,67,58,62,70,71,60,63,70,70,58,63,64,631,1255
1769429340,62,62,17,18,63,65,19,20,63,63,18,18,37,1433,1708
1769429400,18,28,16,16,20,34,18,18,19,31,16,16,20,996,1818
1769429460,16,16,2,4,18,18,3,6,16,16,3,6,6,1383,2589
1769429520,4,17,3,13,6,22,6,19,6,21,6,19,12,637,2696
1769429580,13,13,6,7,19,22,9,15,13,22,7,16,12,606,2996
1769429640,7,9,2,9,15,21,3,10,7,14,3,10,8,452,3254
1769429700,9,98,3,97,10,99,10,99,10,99,5,99,72,615,3203
