end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1771405260,1,55,1,49,100,100,50,51,50,56,47,50,53,974,764
1771405320,49,49,30,34,51,51,31,36,49,49,30,34,36,4819,3824
1771405380,34,38,23,25,36,40,26,26,34,39,24,26,33,2994,5673
1771405440,25,27,18,24,26,28,20,26,25,28,19,25,23,4817,8187
1771405500,24,26,16,18,26,28,18,19,26,27,17,18,19,4136,11475
1771405560,18,31,18,24,19,32,19,26,19,31,19,25,27,2296,12208
1771405620,24,24,15,16,26,26,16,18,25,25,15,18,19,955,12587
1771405680,16,20,16,18,18,24,17,19,16,23,16,19,20,1784,14330
1771405740,18,18,6,9,19,19,7,11,16,18,7,9,12,7928,20300
1771405800,9,10,6,8,11,12,8,12,9,12,6,9,8,3465,22856
1771405860,8,12,7,7,12,16,9,9,10,15,7,7,11,1149,23913
1771405920,7,8,4,4,9,11,5,5,7,11,4,4,6,1928,25526
1771405980,4,71,3,65,5,72,5,66,4,72,4,66,36,18645,29849
1771406040,65,98,58,98,66,99,64,99,65,99,58,99,85,17809,31542
1771406100,98,99,98,99,99,100,99,100,99,99,99,99,99,5451,35914
