end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770687960,52,56,44,44,55,59,46,47,52,59,44,47,49,2264,1829
1770688020,44,61,38,58,46,64,41,62,44,64,39,62,54,4312,4734
1770688080,58,62,49,53,62,65,50,55,59,65,49,53,58,2611,5442
1770688140,53,57,47,49,55,59,52,52,52,59,47,52,52,2656,7097
1770688200,49,50,37,41,52,53,38,43,50,51,37,43,44,2401,7647
1770688260,41,42,13,19,43,44,15,23,43,44,14,23,27,5111,8799
1770688320,19,22,14,17,23,25,17,19,23,25,14,19,19,7074,10846
1770688380,17,37,17,35,19,38,19,37,19,38,19,37,31,4022,11299
1770688440,35,57,30,38,37,58,32,40,36,58,30,40,46,6973,12468
1770688500,38,49,29,32,40,50,31,34,38,49,31,34,41,4572,13218
1770688560,32,32,18,28,34,34,20,30,33,34,18,30,24,8128,17902
1770688620,28,56,21,56,30,57,23,57,31,55,21,55,35,6689,18403
1770688680,56,68,49,52,57,70,51,55,57,68,49,52,58,10343,16795
1770688740,52,54,3,4,55,55,5,5,55,55,3,4,33,8598,16447
1770688800,4,6,0,0,5,11,1,1,4,11,1,1,2,17337,28452
