end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1771593360,0,76,0,49,99,99,48,51,48,99,48,49,53,2032,1753
1771593420,49,54,47,54,51,56,48,56,51,56,47,56,53,3147,4049
1771593480,54,61,50,57,56,62,53,59,56,62,51,59,58,2853,5681
1771593540,57,61,52,60,59,63,58,61,58,63,52,60,58,6021,9658
1771593600,60,80,60,74,61,81,61,76,61,81,61,74,73,4692,12659
1771593660,74,76,66,66,76,78,68,69,76,76,67,69,71,2617,14226
1771593720,66,76,66,72,69,80,68,73,67,80,66,71,74,9229,20227
1771593780,72,73,39,39,73,74,41,41,73,73,39,39,64,8463,24642
1771593840,39,41,17,17,41,42,18,20,39,42,17,17,25,22167,24072
1771593900,17,18,5,8,20,21,8,9,20,21,5,8,9,7889,23176
1771593960,8,12,6,12,9,17,7,13,8,17,6,12,10,14010,25478
1771594020,12,14,8,9,13,16,10,11,12,16,8,11,11,8614,29793
1771594080,9,35,8,32,11,38,9,34,9,37,8,34,25,6292,30031
1771594140,32,65,14,65,34,68,16,66,33,62,14,61,35,21968,33121
1771594200,65,99,59,99,66,100,66,100,66,99,64,99,92,10752,37204
