end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773882960,0,60,0,59,99,99,50,60,50,61,50,59,60,12875,11470
1773883020,59,70,59,69,60,72,60,70,60,72,59,67,68,11166,16903
1773883080,67,69,51,68,70,70,53,69,70,70,51,68,60,10754,19663
1773883140,68,78,65,67,69,80,67,68,69,80,65,68,73,10604,23180
1773883200,67,67,52,53,68,69,53,54,67,69,53,54,60,11042,25176
1773883260,53,63,50,58,54,65,51,59,53,64,50,58,57,9942,27123
1773883320,58,72,58,70,59,73,59,71,59,73,58,70,68,7251,30212
1773883380,70,76,58,58,71,77,59,59,71,77,58,58,71,8179,31548
1773883440,58,58,31,36,59,59,33,37,58,58,32,36,44,14735,30038
1773883500,36,52,28,45,37,53,30,46,36,53,30,46,41,14092,32720
1773883560,45,59,36,44,46,60,38,45,46,60,37,45,47,17119,34355
1773883620,44,62,31,62,45,64,33,63,45,63,31,63,49,14298,34931
1773883680,62,97,57,96,63,98,58,97,62,98,57,97,86,45363,42864
1773883740,96,100,94,98,97,100,95,99,96,100,94,98,97,43965,64262
1773883800,98,100,98,100,99,100,99,100,98,100,98,100,99,5744,69139
