end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770575460,1,69,1,63,100,100,52,66,55,69,16,66,51,6293,5720
1770575520,63,74,53,59,66,76,56,60,66,74,53,57,67,8641,11944
1770575580,59,69,59,67,60,73,60,69,59,72,59,68,67,3303,13134
1770575640,67,90,60,86,69,91,62,87,67,91,60,86,78,6112,16295
1770575700,86,92,84,92,87,93,85,93,86,93,84,92,88,4494,19045
1770575760,92,96,89,96,93,97,90,97,92,96,89,96,93,3756,21517
1770575820,96,97,94,97,97,98,95,98,96,97,94,97,96,2850,23727
1770575880,97,97,94,94,98,98,96,96,97,98,94,96,96,2412,25407
1770575940,94,96,92,96,96,98,93,97,96,97,93,96,95,2909,27146
1770576000,96,98,95,98,97,99,97,99,97,99,95,99,97,4489,30020
1770576060,98,98,96,97,99,99,98,98,99,99,96,97,98,3221,31883
1770576120,97,99,96,99,98,100,98,100,97,99,96,99,98,3697,34761
1770576180,99,99,97,99,100,100,100,100,99,99,97,97,99,420,34978
1770576240,99,99,99,99,100,100,100,100,99,99,99,99,99,219,35165
1770576300,99,99,99,99,100,100,100,100,,,,,,0,35165
