end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1769395560,1,54,1,52,100,100,49,56,49,73,49,58,55,92,92
1769395620,52,52,38,48,56,61,45,50,56,58,38,50,46,1323,860
1769395680,48,54,38,46,50,57,46,48,50,56,38,48,48,1584,1712
1769395740,46,60,37,46,48,62,40,48,46,61,39,46,49,1128,1872
1769395800,46,49,36,47,48,52,41,48,44,52,36,44,43,734,2228
1769395860,47,49,41,45,48,51,42,46,48,50,42,45,45,605,2346
1769395920,45,45,29,31,46,46,32,33,45,45,32,33,36,825,2676
1769395980,31,36,26,30,33,39,32,33,33,36,26,32,31,1453,3255
1769396040,30,31,6,10,33,35,9,11,33,33,6,10,12,1953,4427
1769396100,10,13,8,13,11,15,10,14,11,15,9,15,10,1423,5068
1769396160,13,28,13,16,14,34,14,18,14,34,14,18,21,857,5097
1769396220,16,16,6,7,18,18,8,8,18,18,6,7,10,1345,5834
1769396280,7,7,2,3,8,12,3,4,7,8,2,3,3,3007,7388
1769396340,3,4,0,0,4,5,1,1,3,5,1,1,2,1846,8295
1769396400,0,0,0,0,1,5,1,1,1,5,1,5,1,1006,9300
