end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772918160,0,61,0,57,99,99,46,58,48,62,46,58,55,5220,3547
1772918220,57,66,54,64,58,67,55,66,58,67,54,64,59,5642,7652
1772918280,64,69,60,69,66,71,61,70,64,71,60,70,66,4952,10302
1772918340,69,76,69,75,70,78,70,76,70,78,70,77,75,4861,12348
1772918400,75,76,41,41,76,78,42,42,76,78,42,42,63,9171,14406
1772918460,41,67,39,57,42,68,40,58,42,68,40,57,53,11890,15159
1772918520,57,70,57,69,58,71,58,71,58,71,57,68,64,5521,17101
1772918580,69,71,60,70,71,74,63,73,69,74,62,73,69,4342,18484
1772918640,70,73,59,66,73,74,60,68,73,74,59,68,67,6728,20824
1772918700,66,77,66,76,68,79,67,78,66,79,66,78,76,11065,28754
1772918760,76,90,72,90,78,92,76,91,78,92,73,91,84,16675,35803
1772918820,90,97,89,97,91,98,90,98,91,98,89,98,95,20826,45079
1772918880,97,99,97,99,98,100,98,100,97,99,97,99,99,12591,51195
1772918940,99,99,99,99,100,100,100,100,99,99,99,99,99,7945,52818
1772919000,99,99,99,99,100,100,100,100,99,99,99,99,99,5053,57655
