end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768538760,7,62,7,61,100,100,35,65,35,71,34,61,56,380,372
1768538820,61,63,57,57,65,72,60,61,62,66,57,60,63,596,741
1768538880,57,61,56,56,61,72,60,60,57,72,57,58,64,735,1179
1768538940,56,56,33,41,60,68,36,42,56,68,33,41,50,794,1647
1768539000,41,42,38,42,42,44,41,43,41,42,39,42,40,256,1662
1768539060,42,45,32,32,43,47,33,33,42,45,33,33,39,983,1585
1768539120,32,32,20,21,33,33,24,24,32,32,21,21,26,575,1759
1768539180,21,21,8,9,24,24,10,10,17,18,9,9,13,1000,1928
1768539240,9,12,7,7,10,14,9,9,10,13,8,8,10,318,2198
1768539300,7,14,7,13,9,15,9,15,10,15,10,15,12,212,2262
1768539360,13,15,7,7,15,16,8,8,13,15,8,8,12,368,2283
1768539420,7,7,2,3,8,8,4,4,7,7,3,3,6,1056,2615
1768539480,3,3,0,0,4,4,1,1,3,3,1,1,1,5054,7273
1768539540,0,0,0,0,1,1,1,1,1,1,1,1,1,30,7273
1768539600,0,0,0,0,1,7,1,1,1,7,1,1,2,715,7768
