end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766126760,50,50,0,47,100,100,70,73,,,,,,0,0
1766126820,47,56,0,56,73,100,43,73,43,59,43,55,52,109,109
1766126880,56,57,46,57,73,75,56,61,56,60,56,60,59,21,130
1766126940,57,57,46,49,61,76,53,70,61,61,53,54,56,54,184
1766127000,49,57,42,52,70,100,56,57,,,,,,0,184
1766127060,52,52,41,47,57,71,54,70,54,55,54,55,54,13,197
1766127120,47,60,0,55,70,100,56,60,,,,,,0,197
1766127180,55,67,41,61,60,87,60,87,63,66,63,66,64,2,199
1766127240,61,81,0,79,87,100,87,99,87,87,87,87,87,50,249
1766127300,79,87,0,87,99,99,95,95,,,,,,0,249
1766127360,87,98,86,98,95,99,90,99,87,95,87,95,94,92,157
1766127420,98,98,86,98,99,99,93,99,98,98,98,98,98,6,151
1766127480,98,98,98,98,99,99,99,99,,,,,,0,151
1766127540,98,98,98,98,99,99,99,99,99,99,99,99,99,3,151
