end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768908660,1,41,1,41,100,100,41,42,42,42,39,41,40,10,8
1768908720,41,41,20,25,42,53,28,34,41,41,28,34,32,193,165
1768908780,25,39,25,39,34,44,34,40,34,43,34,41,40,125,220
1768908840,39,39,20,24,40,41,26,27,39,39,25,30,28,146,300
1768908900,23,23,18,19,27,32,23,23,22,24,20,23,22,130,352
1768908960,19,19,15,17,23,32,19,21,19,22,16,21,19,347,482
1768909020,17,28,15,15,21,31,16,16,21,28,16,16,18,173,514
1768909080,15,23,10,13,16,26,12,18,15,23,10,13,15,646,1030
1768909140,13,13,7,7,18,18,9,12,18,18,9,12,11,328,1142
1768909200,7,9,4,5,12,12,8,10,9,11,4,5,8,338,1439
1768909260,5,8,1,1,10,10,5,5,8,8,1,2,4,154,1502
1768909320,1,1,0,0,5,5,1,3,1,3,1,3,1,55,1531
1768909380,0,1,0,0,3,3,1,1,1,3,1,3,3,184,1625
1768909440,0,0,0,0,1,11,1,1,1,6,1,6,2,623,2146
1768909500,0,0,0,0,1,1,1,1,1,1,1,1,1,186,2332
