end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773626460,0,58,0,43,99,99,44,44,50,91,44,44,58,8805,5150
1773626520,43,56,43,47,44,57,44,48,43,57,43,48,52,6332,9034
1773626580,47,58,45,57,48,59,46,59,48,59,45,59,49,5430,11084
1773626640,57,75,53,71,59,76,54,73,59,76,53,73,65,6463,13114
1773626700,71,83,69,83,73,84,70,84,73,84,69,83,76,12354,17406
1773626760,83,84,75,77,84,85,78,78,84,85,76,77,81,13303,22357
1773626820,77,80,49,62,78,81,50,63,79,80,49,62,63,10066,25095
1773626880,62,79,59,60,63,80,60,62,63,80,59,62,70,24335,29142
1773626940,60,69,53,69,62,70,57,70,62,69,53,69,59,6912,31157
1773627000,69,83,60,82,70,86,61,84,70,86,60,84,73,16569,36732
1773627060,82,85,74,84,84,87,75,87,84,87,74,84,82,12943,40473
1773627120,84,86,63,64,87,87,65,66,86,87,63,66,78,10920,41105
1773627180,64,74,43,45,66,75,44,48,66,75,43,48,61,14131,43240
1773627240,45,50,0,2,48,51,1,3,45,50,1,3,13,57222,47991
1773627300,2,3,0,0,3,4,1,1,3,4,1,1,2,12124,54125
