end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1767270660,48,48,0,38,100,100,43,43,52,52,46,46,47,22,20
1767270720,38,38,22,29,43,55,31,33,34,42,29,42,34,169,173
1767270780,29,29,21,26,33,33,27,31,29,29,27,27,28,69,242
1767270840,26,26,1,10,31,42,13,13,26,26,14,14,19,250,485
1767270900,10,19,1,13,13,26,12,17,19,19,12,15,14,53,537
1767270960,13,14,3,12,17,30,15,15,16,16,12,12,15,7,539
1767271020,12,17,1,17,15,27,14,20,11,20,11,20,16,80,499
1767271080,17,24,7,18,20,35,20,35,21,21,21,21,21,40,459
1767271140,18,20,7,20,35,40,16,23,20,40,16,23,19,311,506
1767271200,20,20,12,16,23,40,19,19,18,19,18,19,18,18,503
1767271260,16,16,2,7,19,20,7,10,15,15,7,7,9,152,608
1767271320,7,19,2,12,10,20,6,15,6,20,4,14,10,471,628
1767271380,12,19,0,4,15,20,7,7,19,19,1,1,5,399,759
1767271440,4,4,0,0,7,20,7,17,,,,,,0,759
1767271500,0,0,0,0,17,20,17,20,,,,,,0,759
