end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768048260,7,49,7,41,100,100,44,45,52,53,45,45,46,62,56
1768048320,41,47,34,47,45,49,44,49,44,47,43,45,45,155,130
1768048380,47,47,27,28,49,49,31,31,47,47,34,34,41,254,346
1768048440,28,30,10,20,31,38,16,21,29,30,15,25,25,848,896
1768048500,20,20,15,16,21,24,19,19,19,20,19,20,19,61,940
1768048560,16,24,8,22,19,25,19,24,16,25,8,23,19,336,939
1768048620,22,37,19,33,24,38,23,37,24,38,23,37,29,214,1093
1768048680,33,34,25,31,36,38,34,34,34,35,34,34,35,137,1131
1768048740,31,32,23,29,34,34,30,34,,,,,,0,1131
1768048800,29,29,21,24,34,34,28,29,29,29,26,26,28,155,1236
1768048860,24,32,24,28,29,39,28,30,28,37,27,29,31,420,1354
1768048920,28,29,24,24,30,39,26,29,28,32,28,29,30,263,1483
1768048980,24,29,7,26,29,39,23,31,28,29,10,27,16,1730,2644
1768049040,26,26,2,2,31,39,5,10,26,26,5,10,8,857,3394
1768049100,2,2,0,0,10,10,1,1,10,10,1,1,3,12,3406
