end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770980460,47,47,41,42,100,100,42,43,53,53,43,43,48,1263,1228
1770980520,42,42,15,17,43,43,17,18,42,42,17,18,27,5516,4045
1770980580,17,29,17,23,18,30,18,25,18,30,18,25,24,8278,7532
1770980640,23,28,15,16,25,29,16,17,25,29,16,17,21,3717,8008
1770980700,16,33,15,32,17,35,17,34,17,35,16,34,24,2099,8158
1770980760,32,46,32,39,34,48,33,40,34,48,33,40,42,3437,9285
1770980820,39,49,35,48,40,50,40,49,40,50,35,49,40,6195,11941
1770980880,47,62,43,43,49,63,44,46,49,62,43,46,54,4163,11899
1770980940,43,46,13,15,46,48,14,16,43,47,14,15,21,7768,9685
1770981000,15,24,15,16,16,26,16,18,16,26,16,18,21,2528,10536
1770981060,16,19,5,6,18,21,6,7,16,20,5,6,13,6669,15545
1770981120,6,6,3,3,7,7,4,4,5,7,3,3,4,3004,17893
1770981180,3,4,0,1,4,7,2,2,4,6,1,2,3,3959,20600
1770981240,1,1,0,0,2,2,1,1,1,2,1,1,1,2833,21813
1770981300,0,0,0,0,1,1,1,1,1,1,1,1,1,305,21845
