end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772327760,1,53,1,37,100,100,38,38,53,54,37,37,46,11736,9404
1772327820,37,43,19,21,38,44,23,24,38,43,19,24,29,11415,10371
1772327880,21,30,15,17,24,32,17,19,22,32,16,17,27,17157,22759
1772327940,17,28,16,28,19,29,17,29,19,29,16,29,21,4486,24746
1772328000,28,31,24,30,29,34,26,32,29,34,24,32,28,9383,27409
1772328060,30,51,29,47,32,52,30,50,30,52,30,50,41,9477,30354
1772328120,47,56,35,54,50,57,37,55,49,57,36,55,48,9048,32951
1772328180,54,72,49,71,55,74,50,72,55,74,49,71,60,6993,34951
1772328240,71,71,53,55,72,73,55,56,70,73,53,55,65,10035,36633
1772328300,55,92,55,85,56,93,56,87,55,93,55,88,83,27027,29116
1772328360,85,89,79,84,87,90,81,85,86,90,79,84,84,10168,32929
1772328420,84,92,81,91,85,93,83,93,85,93,82,93,90,11975,34440
1772328480,91,93,69,76,93,95,70,77,91,94,69,77,80,16169,39968
1772328540,76,94,76,94,77,96,77,95,78,96,77,95,87,13720,44108
1772328600,94,99,94,99,95,100,95,100,94,99,94,99,98,15878,51090
