end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772597760,1,59,1,46,100,100,48,48,47,61,46,48,53,5033,3665
1772597820,46,46,29,29,48,49,30,30,48,48,29,30,34,12054,10839
1772597880,29,29,11,17,30,30,13,19,30,30,11,19,18,12611,16079
1772597940,17,19,15,15,19,20,16,16,18,19,15,17,17,7576,20467
1772598000,15,15,9,13,16,18,10,14,16,18,9,15,14,14993,29523
1772598060,13,13,6,7,14,15,8,8,13,15,7,7,10,18704,38384
1772598120,7,11,7,9,8,14,8,10,7,14,7,10,10,11734,44116
1772598180,9,9,5,5,10,11,6,6,9,11,5,6,7,7765,46071
1772598240,5,7,2,3,6,8,3,4,5,7,3,3,4,8072,47568
1772598300,3,5,2,5,4,6,3,6,3,6,2,6,4,11764,54946
1772598360,5,7,3,5,6,8,4,6,5,8,3,5,6,11739,58463
1772598420,5,5,1,5,6,6,2,6,5,6,1,5,3,9658,58249
1772598480,5,5,1,1,6,7,2,2,5,7,1,1,3,14568,64474
1772598540,1,1,0,0,2,2,1,1,2,2,1,1,1,16470,76853
1772598600,0,0,0,0,1,1,1,1,1,1,1,1,1,1448,78289
