end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773037860,0,55,0,48,99,99,48,49,52,60,47,49,53,9116,5788
1773037920,48,62,46,62,49,66,47,63,48,66,46,64,56,9466,10518
1773037980,62,64,49,50,63,65,50,52,63,65,49,53,57,6249,13954
1773038040,50,51,34,35,52,52,36,36,50,52,34,36,40,11111,18947
1773038100,35,39,33,36,36,40,35,39,35,40,33,39,37,7208,21204
1773038160,36,37,20,22,39,39,22,23,37,38,20,23,24,6775,19855
1773038220,22,22,15,20,23,23,16,21,23,23,15,21,20,6538,21503
1773038280,20,21,9,10,21,23,10,12,21,23,9,12,14,8922,24052
1773038340,10,11,6,9,12,12,8,10,10,12,6,9,8,18309,36604
1773038400,9,12,7,9,10,14,9,10,9,14,7,9,10,6352,39154
1773038460,9,9,1,2,10,11,2,3,9,11,1,2,5,34438,60031
1773038520,2,2,0,0,3,3,1,1,3,3,1,1,1,24700,67247
1773038580,0,0,0,0,1,1,1,1,1,1,1,1,1,2611,67502
1773038640,0,0,0,0,1,2,1,1,1,2,1,1,1,7196,69555
1773038700,0,0,0,0,1,1,1,1,1,1,1,1,1,744,70025
