end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766715360,2,75,0,69,100,100,100,100,75,75,59,59,62,5,5
1766715420,69,96,57,92,100,100,87,93,96,96,88,88,89,81,85
1766715480,92,94,75,88,93,100,89,91,93,93,88,88,88,51,136
1766715540,88,89,71,86,91,94,87,92,89,89,86,86,88,211,337
1766715600,86,89,70,85,92,96,81,86,81,86,81,86,84,37,374
1766715660,85,85,85,85,86,86,86,86,85,86,85,86,86,41,414
1766715720,85,97,85,97,86,100,86,100,86,97,86,97,88,32,437
1766715780,97,97,97,97,100,100,100,100,,,,,,0,437
1766715840,97,97,97,97,100,100,100,100,,,,,,0,437
1766715960,97,97,97,97,100,100,100,100,,,,,,0,437
1766716020,97,98,97,97,100,100,100,100,,,,,,0,437
1766716080,97,97,97,97,100,100,100,100,,,,,,0,437
1766716200,97,97,97,97,100,100,100,100,,,,,,0,437
