end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768088760,7,45,7,23,100,100,34,34,45,45,23,23,31,490,394
1768088820,23,32,23,28,34,34,28,29,32,33,28,28,30,622,914
1768088880,28,61,28,60,29,68,29,64,29,64,28,64,49,1273,1286
1768088940,60,63,57,59,64,64,60,60,60,64,57,59,61,494,1480
1768089000,59,70,59,70,60,74,60,73,60,73,59,73,66,629,1918
1768089060,70,85,69,85,73,88,72,87,70,87,70,87,83,735,2544
1768089120,85,87,83,86,87,89,87,87,88,88,83,87,86,287,2600
1768089180,86,86,83,85,87,90,84,88,86,88,83,85,85,506,2481
1768089240,85,90,84,90,88,94,87,92,84,93,84,91,90,1086,3450
1768089300,90,92,89,92,92,95,92,94,92,94,90,92,92,390,3558
1768089360,92,96,76,76,94,97,77,77,94,97,77,77,92,2483,5018
1768089420,76,78,8,11,77,83,12,12,77,83,9,12,36,1861,4585
1768089480,11,15,6,6,12,18,7,7,10,15,6,7,9,3079,4153
1768089540,6,6,2,2,7,22,3,7,6,14,3,5,6,1112,4511
1768089600,2,3,0,0,7,14,1,1,2,3,1,1,2,279,4616
