end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766094360,35,59,5,44,100,100,61,70,,,,,,0,0
1766094420,44,88,44,65,70,95,70,95,88,88,88,88,88,202,202
1766094480,65,84,51,51,95,95,70,80,65,70,65,70,67,13,215
1766094540,51,80,51,60,80,89,80,89,57,57,57,57,57,11,226
1766094600,60,60,60,60,89,90,86,87,60,87,60,87,81,9,235
1766094660,60,85,53,56,87,94,75,84,75,88,75,88,82,21,245
1766094720,56,83,56,59,84,90,84,88,85,85,85,85,85,8,253
1766094780,59,89,59,62,88,92,87,91,,,,,,0,253
1766094840,62,94,62,72,91,95,91,95,62,62,62,62,62,50,303
1766094900,72,94,72,87,95,97,95,97,87,87,86,86,86,67,307
1766094960,87,87,87,87,97,99,97,99,,,,,,0,307
1766095020,87,95,87,90,99,99,99,99,,,,,,0,307
1766095080,90,94,90,94,99,100,98,100,98,98,98,98,98,150,457
1766095140,94,99,90,99,100,100,100,100,,,,,,0,457
1766095200,99,99,98,99,100,100,100,100,,,,,,0,457
