end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765759560,0,48,0,42,80,80,55,57,,,,,,0,0
1765759620,42,71,20,56,57,80,57,70,,,,,,0,0
1765759680,56,71,30,60,70,100,61,84,65,68,65,68,66,2,1
1765759740,60,71,30,56,84,100,81,82,,,,,,0,1
1765759800,56,87,30,87,82,100,71,89,,,,,,0,1
1765759860,87,87,30,58,89,100,78,85,91,91,87,87,89,2,3
1765759920,58,71,30,51,85,100,58,67,,,,,,0,3
1765759980,51,71,30,67,67,100,58,94,,,,,,0,3
1765760040,67,67,30,63,94,100,83,90,,,,,,0,3
1765760100,63,84,30,84,90,100,90,100,,,,,,0,3
1765760160,84,92,30,92,100,100,100,100,,,,,,0,3
1765760340,92,92,30,90,100,100,100,100,,,,,,0,3
1765760400,90,90,30,30,100,100,100,100,,,,,,0,3
