end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1767160860,1,50,1,50,100,100,64,64,,,,,,0,0
1767160920,50,60,35,35,64,65,60,65,60,64,60,64,61,35,25
1767160980,35,68,35,50,65,99,65,77,65,77,65,77,73,30,52
1767161040,50,50,50,50,77,77,77,77,,,,,,0,52
1767161100,50,51,50,51,77,77,77,77,50,50,50,50,50,7,52
1767161160,51,81,50,50,77,99,77,85,77,87,77,87,81,47,74
1767161220,50,71,1,71,85,99,85,99,96,99,96,99,97,17,84
1767161280,71,85,0,53,99,100,82,82,85,85,85,85,85,7,77
1767161340,53,77,52,77,82,82,75,82,53,75,52,75,62,121,106
1767161400,77,82,52,64,82,99,82,99,82,96,64,64,68,313,349
1767161460,64,72,58,72,99,99,98,98,98,98,72,72,85,20,369
1767161520,72,99,58,99,98,100,98,100,,,,,,0,369
1767161580,99,99,86,89,100,100,99,99,,,,,,0,369
1767161640,89,99,89,99,99,100,99,100,99,99,99,99,99,20,389
1767161700,99,99,99,99,100,100,100,100,99,99,99,99,99,5,389
