end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766748660,39,39,39,39,100,100,65,65,,,,,,0,0
1766748720,39,47,11,35,65,69,43,43,50,51,50,51,50,2,2
1766748780,35,64,21,60,43,79,42,74,43,51,43,51,47,2,4
1766748840,60,68,11,31,74,89,48,48,35,35,31,31,32,15,15
1766748900,31,44,19,25,48,69,25,53,45,45,27,27,36,2,17
1766748960,25,34,25,29,53,69,29,33,29,37,29,37,33,2,19
1766749020,29,38,29,29,33,59,31,45,38,41,38,40,39,5,24
1766749080,29,36,25,25,45,69,41,69,29,41,29,41,35,2,26
1766749140,25,38,25,25,69,69,42,43,,,,,,0,26
1766749200,25,51,25,25,43,66,43,52,,,,,,0,26
1766749260,25,30,25,28,52,59,52,59,,,,,,0,26
1766749320,28,31,0,0,59,100,17,17,25,25,20,20,22,11,26
1766749380,0,3,0,3,17,25,17,25,,,,,,0,26
1766749440,3,3,0,2,25,25,4,4,2,2,2,2,2,10,26
1766749500,2,2,0,0,4,25,4,25,,,,,,0,26
