end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1769578260,1,71,1,71,100,100,67,74,75,80,47,74,67,123,109
1769578320,71,72,58,59,74,74,60,61,74,74,59,59,64,1284,1252
1769578380,59,59,47,55,61,61,50,58,59,61,47,58,54,1924,2245
1769578440,55,82,55,80,58,86,58,81,58,86,58,81,78,2719,2740
1769578500,80,83,75,82,81,87,76,85,80,85,75,83,80,1407,3485
1769578560,82,89,77,88,85,90,81,89,82,90,79,85,85,2743,5400
1769578620,88,92,88,88,89,94,89,91,89,94,88,88,91,1747,6681
1769578680,89,93,86,90,91,94,91,93,91,93,89,90,91,1233,7575
1769578740,90,91,86,90,93,94,91,93,90,93,87,89,90,1441,8439
1769578800,90,96,89,94,93,98,93,98,93,98,89,94,93,2258,8821
1769578860,94,96,91,96,98,99,98,99,98,98,91,96,94,872,9477
1769578920,96,99,91,97,99,100,98,100,96,99,91,97,96,1253,10232
1769578980,97,99,91,99,100,100,99,100,99,99,92,99,98,492,10634
1769579040,99,99,99,99,100,100,100,100,99,99,99,99,99,2345,12941
1769579100,99,99,99,99,100,100,100,100,99,99,99,99,99,316,13152
