end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770876060,47,57,46,53,51,59,47,56,51,59,46,56,54,2409,1672
1770876120,53,53,37,49,56,56,39,50,52,53,39,49,45,5446,4386
1770876180,49,59,44,59,50,60,45,60,49,60,45,60,53,4107,6308
1770876240,59,62,51,55,60,64,53,59,61,64,51,59,57,7254,10009
1770876300,55,59,20,21,59,60,22,23,59,60,20,23,38,11660,14383
1770876360,21,32,21,27,23,36,23,29,22,36,22,27,28,7266,18192
1770876420,27,29,21,23,29,31,23,24,28,31,21,24,27,7986,23887
1770876480,23,25,17,24,24,27,18,27,22,27,17,27,23,4330,25951
1770876540,24,29,21,23,27,31,24,27,27,30,21,23,27,9820,32212
1770876600,23,30,20,29,27,34,22,31,23,34,20,31,27,4981,34288
1770876660,29,49,27,47,31,51,30,50,31,50,28,50,43,5152,36350
1770876720,47,47,21,44,50,50,23,47,47,50,21,47,36,7324,35936
1770876780,44,97,43,96,47,98,46,98,44,98,44,96,79,13976,35818
1770876840,96,99,93,99,98,100,97,100,98,99,93,99,98,33741,47810
1770876900,99,99,96,99,100,100,99,100,99,99,96,99,98,8135,51354
