end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1769770860,39,59,15,45,100,100,25,47,39,84,25,43,45,416,377
1769770920,45,54,42,50,47,61,43,54,47,56,43,54,48,603,817
1769770980,50,54,48,48,54,62,52,52,52,54,48,48,51,550,1295
1769771040,48,54,42,50,52,78,50,53,49,59,45,50,51,553,1609
1769771100,50,55,46,52,53,60,53,56,53,57,49,55,53,273,1723
1769771160,52,53,47,48,56,64,52,52,56,56,48,48,52,855,2287
1769771220,48,62,47,62,52,69,52,65,52,62,49,62,53,479,2497
1769771280,62,62,35,35,65,69,38,38,65,65,35,35,48,1216,3019
1769771340,35,41,7,34,38,44,30,36,38,43,7,36,29,1982,3663
1769771400,34,36,1,13,36,37,16,16,34,37,1,14,20,2368,5498
1769771460,13,24,11,24,16,29,12,25,13,25,12,25,19,2066,6973
1769771520,24,49,20,38,25,54,21,41,25,49,20,41,38,2282,6121
1769771580,38,61,38,61,41,62,40,62,38,62,38,61,53,1054,5869
1769771640,61,94,58,92,62,96,61,96,61,96,60,96,77,3578,5038
1769771700,92,99,90,99,96,100,96,100,92,99,92,99,98,2837,6054
