end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772750760,0,72,0,69,99,99,48,71,48,77,48,70,65,11254,8463
1772750820,69,70,63,68,71,72,65,71,71,71,63,71,67,9603,14295
1772750880,68,70,48,50,71,74,49,51,68,74,49,50,65,9168,17240
1772750940,50,54,45,53,51,55,46,55,51,55,45,54,49,12148,19261
1772751000,53,53,44,44,55,57,45,45,55,57,44,46,52,7978,22301
1772751060,44,48,40,47,45,49,41,48,45,49,40,48,46,6981,24725
1772751120,47,68,47,64,48,69,48,66,48,69,48,64,61,10375,29788
1772751180,64,72,63,70,66,73,64,72,65,72,63,72,67,7062,33916
1772751240,70,91,70,82,72,92,72,83,72,92,71,82,84,30104,53165
1772751300,82,82,39,39,83,83,40,40,82,82,40,40,57,14276,53567
1772751360,39,65,33,65,40,66,37,66,40,66,33,66,49,19103,56045
1772751420,65,93,65,85,66,94,66,87,68,93,67,87,82,13656,58513
1772751480,85,86,70,75,87,88,71,77,85,87,70,75,80,12031,62897
1772751540,75,76,22,62,77,78,33,65,78,78,22,62,57,15637,61748
1772751600,62,65,0,0,65,71,1,1,65,67,1,1,12,35066,72608
