end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768599060,0,52,0,34,99,99,44,45,50,82,11,11,35,286,255
1768599120,34,45,34,42,45,51,35,46,35,46,35,45,44,79,273
1768599180,42,46,40,43,46,52,44,48,42,51,40,43,46,320,483
1768599240,43,69,43,63,48,70,44,64,43,69,43,63,60,317,752
1768599300,63,66,50,57,64,67,59,59,64,67,50,59,58,443,821
1768599360,57,57,32,37,59,59,37,38,59,59,37,38,42,411,1036
1768599420,37,38,13,20,38,42,21,21,38,38,13,21,32,1904,2055
1768599480,20,72,17,71,21,75,21,72,21,73,18,71,38,1930,2786
1768599540,71,75,66,74,72,78,68,77,71,77,67,77,73,1358,3173
1768599600,74,89,74,89,77,90,77,90,77,90,77,90,84,1124,2944
1768599660,89,96,86,93,90,97,89,97,89,97,89,97,95,1919,4015
1768599720,93,97,92,97,97,100,94,99,95,99,94,97,97,2839,5970
1768599780,97,99,97,99,99,100,98,100,97,99,97,99,98,1096,6475
1768599840,99,99,99,99,100,100,100,100,99,99,99,99,99,403,6678
1768599900,99,99,99,99,100,100,100,100,99,99,99,99,99,116,6794
