end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773345660,1,54,1,48,100,100,43,49,49,65,38,49,48,12056,6832
1773345720,48,53,38,50,49,55,40,52,48,54,39,52,48,8326,11366
1773345780,50,53,38,40,52,54,39,42,52,54,39,41,48,7635,14896
1773345840,40,54,34,51,42,55,36,52,40,55,34,52,44,12341,19609
1773345900,51,55,41,50,52,56,42,51,52,55,42,50,50,9968,22566
1773345960,50,73,44,71,51,74,45,73,51,74,44,71,64,13314,28860
1773346020,71,72,60,63,73,73,61,65,71,73,61,63,66,6542,29764
1773346080,63,68,48,48,65,69,50,50,65,68,48,48,57,5729,29441
1773346140,48,56,45,46,50,58,46,50,50,58,45,50,50,5128,30379
1773346200,46,46,37,40,50,50,40,44,49,49,37,44,42,5429,30727
1773346260,40,43,8,13,44,48,9,15,42,46,9,14,27,14799,32296
1773346320,13,13,3,5,15,15,4,6,14,14,3,5,7,19753,36733
1773346380,5,7,2,2,6,9,4,4,5,8,2,2,5,15107,43096
1773346440,2,2,0,0,4,4,1,1,3,4,1,1,1,33532,62133
1773346500,0,0,0,0,1,1,1,1,1,1,1,1,1,4373,64812
