end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772683260,0,64,0,59,99,99,48,60,48,66,48,60,58,8425,5663
1772683320,59,59,47,49,60,61,48,51,59,60,48,49,57,6085,8712
1772683380,49,57,47,47,51,59,48,48,49,59,49,50,52,8361,11565
1772683440,47,53,38,41,48,54,39,43,48,53,38,41,47,10703,16364
1772683500,41,68,41,68,43,70,43,70,41,69,41,69,50,11398,21837
1772683560,68,91,61,91,70,92,64,92,69,92,61,91,78,28941,25005
1772683620,91,91,80,82,92,92,82,84,92,92,80,82,87,20130,30065
1772683680,82,82,58,67,84,84,59,70,84,84,59,67,70,12583,30945
1772683740,67,87,67,87,70,89,68,88,68,89,68,89,80,9722,29928
1772683800,87,90,83,89,88,92,84,91,88,92,83,89,87,13685,35889
1772683860,89,98,89,98,91,99,91,99,91,99,89,98,96,13169,42234
1772683920,98,99,98,99,99,100,99,100,98,99,98,99,99,15435,51523
1772683980,99,99,99,99,100,100,100,100,99,99,99,99,99,10849,61246
1772684040,99,99,99,99,100,100,100,100,99,99,99,99,99,6230,63163
1772684100,99,99,99,99,100,100,100,100,99,99,99,99,99,5074,68190
