end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765929660,18,24,0,0,100,100,21,37,23,23,22,22,23,47,47
1765929720,0,20,0,10,37,100,22,27,20,22,20,22,22,269,215
1765929780,10,11,6,8,27,27,12,19,12,27,12,25,23,137,352
1765929840,8,19,5,19,19,21,19,21,19,21,19,21,21,99,451
1765929900,19,19,0,1,21,100,13,13,19,19,19,19,19,21,472
1765929960,1,3,0,0,13,21,12,12,,,,,,0,472
1765930020,0,10,0,5,12,21,10,21,,,,,,0,472
1765930080,5,6,0,3,21,21,12,13,,,,,,0,472
1765930140,3,8,0,8,13,21,11,21,,,,,,0,472
1765930200,8,8,0,3,21,21,10,10,,,,,,0,472
1765930260,3,4,0,2,10,21,9,9,,,,,,0,472
1765930320,2,2,0,0,9,9,2,2,2,2,2,2,2,57,472
1765930380,0,1,0,0,2,7,2,7,2,2,2,2,2,57,472
1765930440,0,0,0,0,7,100,5,5,,,,,,0,472
