end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766357160,5,50,5,50,100,100,50,55,50,55,50,55,55,57,57
1766357220,50,61,50,61,55,71,51,66,54,65,54,65,57,124,160
1766357280,61,61,52,53,66,71,54,56,58,58,58,58,58,50,160
1766357340,53,53,23,44,56,60,43,49,51,51,32,48,44,214,278
1766357400,44,57,28,57,49,67,48,67,49,62,48,62,54,338,581
1766357460,57,61,57,60,67,68,65,65,60,65,60,65,62,3,583
1766357520,60,78,54,60,65,87,65,83,70,80,70,80,76,158,659
1766357580,79,82,54,82,83,88,82,88,83,87,79,87,84,635,1272
1766357640,82,83,57,81,88,88,76,83,82,85,76,81,81,484,1622
1766357700,81,92,81,92,83,98,83,93,83,92,83,92,88,504,2061
1766357760,92,94,91,94,93,99,93,95,93,99,92,92,95,313,2261
1766357820,94,95,71,94,95,99,95,99,95,99,95,99,96,325,2541
1766357880,94,96,94,96,99,99,98,99,,,,,,0,2541
1766357940,96,96,96,96,99,99,99,99,99,99,99,99,99,58,2541
1766358000,96,96,94,94,99,100,99,100,,,,,,0,2541
