end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766786460,39,59,0,59,100,100,59,67,59,62,59,62,60,2,2
1766786520,59,69,54,69,67,89,64,71,59,65,54,65,54,142,141
1766786580,69,74,64,73,71,89,71,77,72,72,72,72,72,1,142
1766786640,73,76,67,73,77,85,74,74,,,,,,0,142
1766786700,73,79,66,79,74,85,74,83,74,74,74,74,74,5,142
1766786760,79,91,70,90,83,98,83,96,85,93,85,93,90,8,146
1766786820,90,92,83,90,96,98,88,98,92,92,88,90,89,165,311
1766786880,90,92,87,92,98,98,96,96,,,,,,0,311
1766786940,92,94,91,93,96,96,96,96,93,96,92,93,93,134,438
1766787000,93,95,92,95,96,98,96,98,94,97,94,95,96,1878,1975
1766787060,95,96,89,96,98,100,98,100,,,,,,0,1975
1766787120,96,96,95,95,100,100,100,100,,,,,,0,1975
1766787180,95,95,95,95,100,100,100,100,,,,,,0,1975
1766787240,95,98,95,98,100,100,98,99,98,98,98,98,98,4,1976
1766787300,98,98,1,1,99,99,97,99,98,98,68,98,95,223,2082
