end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1769900460,20,57,20,48,100,100,52,52,55,57,53,53,54,49,35
1769900520,48,51,35,51,52,55,37,52,48,51,37,51,41,1553,1349
1769900580,51,55,42,45,52,57,46,47,52,56,42,47,47,2805,3149
1769900640,45,59,30,58,47,61,31,60,47,58,30,57,44,2896,4260
1769900700,58,61,39,60,60,68,44,61,60,62,44,61,49,2285,5885
1769900760,60,72,54,66,61,73,57,68,60,73,54,65,66,1746,5637
1769900820,66,81,64,80,68,83,67,81,69,83,66,80,76,3330,6432
1769900880,80,86,66,84,81,87,77,86,80,87,66,86,78,3576,7482
1769900940,84,89,67,86,86,90,73,87,85,90,73,86,84,5347,8457
1769901000,86,93,82,93,87,96,86,94,86,95,82,93,90,3194,8941
1769901060,93,94,89,93,94,96,91,94,93,95,90,94,93,2690,9734
1769901120,93,93,83,87,94,95,86,88,94,95,86,88,91,3686,10221
1769901180,87,87,63,74,88,88,65,77,88,88,64,74,74,11867,12070
1769901240,74,98,60,98,77,99,66,99,77,99,65,99,88,9532,14386
1769901300,98,99,98,99,99,100,99,100,99,99,98,99,99,2973,15237
