end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773747060,1,56,1,49,100,100,45,50,47,57,42,50,50,7421,3684
1773747120,49,49,35,37,50,51,36,38,50,51,35,38,40,2825,4988
1773747180,37,51,37,44,38,52,38,45,38,52,37,46,45,4557,6672
1773747240,44,45,35,36,45,46,37,37,45,46,37,37,40,1883,7823
1773747300,36,69,29,60,37,70,31,62,37,70,30,62,51,10190,9667
1773747360,60,60,48,60,62,62,50,61,62,62,49,60,55,6444,9987
1773747420,60,83,60,83,61,84,61,84,61,84,61,84,73,4852,11972
1773747480,83,88,83,85,84,89,84,87,84,89,83,87,87,4159,12538
1773747540,85,91,78,91,87,92,81,92,84,92,78,92,84,4924,13244
1773747600,91,93,90,93,92,94,91,94,92,94,90,94,92,3925,14295
1773747660,93,95,90,94,94,97,91,95,94,96,90,94,94,7749,19381
1773747720,94,98,94,97,95,99,95,98,95,99,95,98,98,16259,29854
1773747780,97,98,96,98,98,99,97,99,98,99,96,98,98,12197,35210
1773747840,98,100,98,100,99,100,99,100,98,100,98,100,99,8642,40629
1773747900,100,100,100,100,100,100,100,100,100,100,100,100,100,36,40593
