end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1767891660,1,63,1,60,100,100,40,63,50,63,13,60,53,306,299
1767891720,60,68,53,68,63,70,55,70,60,69,55,65,59,871,1108
1767891780,68,86,66,75,70,90,69,77,69,86,69,75,83,688,1517
1767891840,75,89,75,88,77,91,77,89,77,88,77,88,85,316,1713
1767891900,88,90,82,84,89,93,85,85,89,92,84,85,87,1815,3139
1767891960,84,88,75,88,85,90,79,89,84,89,80,87,85,1359,3993
1767892020,88,95,86,95,89,96,87,96,88,96,88,95,94,513,4044
1767892080,95,96,95,96,96,98,96,97,96,98,95,96,96,394,4013
1767892140,96,98,96,98,97,99,97,99,97,99,97,99,99,509,4395
1767892200,98,99,98,98,99,100,99,99,98,99,98,98,99,1358,5263
1767892260,98,99,97,98,99,100,98,99,98,99,97,98,99,1029,6110
1767892320,98,98,95,98,99,99,96,99,98,98,96,98,97,1400,6717
1767892380,98,99,98,99,99,100,99,100,99,99,98,98,99,1569,7894
1767892440,99,99,99,99,100,100,100,100,99,99,99,99,99,1,7894
1767892500,99,99,99,99,100,100,100,100,99,99,99,99,99,26,7919
