end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768376760,7,55,7,55,100,100,55,60,55,71,44,44,54,49,33
1768376820,55,74,47,72,60,77,60,76,61,76,60,72,71,312,266
1768376880,72,84,72,84,76,85,75,85,72,85,72,85,80,294,394
1768376940,84,89,82,88,85,90,85,90,84,90,84,88,89,265,532
1768377000,88,88,86,88,90,90,88,89,88,89,87,88,88,144,665
1768377060,88,92,87,90,89,93,89,93,87,92,87,90,91,123,717
1768377120,90,92,89,92,93,93,92,93,90,92,89,92,91,80,774
1768377180,92,93,92,93,93,94,93,94,92,94,92,94,93,796,1528
1768377240,93,95,93,95,94,96,94,96,93,96,93,96,95,380,1830
1768377300,95,98,95,98,96,100,96,99,96,99,96,99,98,520,2113
1768377360,98,98,98,98,99,99,99,99,98,99,98,98,98,40,2112
1768377420,98,99,98,99,99,100,99,100,98,99,98,99,99,383,2146
1768377480,99,99,98,99,100,100,100,100,99,99,98,99,99,71,2197
1768377540,99,99,99,99,100,100,100,100,99,99,99,99,99,197,2393
1768377600,99,99,99,99,100,100,100,100,99,99,99,99,99,467,2860
