end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773563460,0,48,0,43,99,99,38,44,45,47,34,44,38,12146,10404
1773563520,43,43,27,28,44,44,28,29,44,44,27,29,33,3985,11493
1773563580,28,36,25,34,29,37,26,35,28,37,26,35,33,3625,12052
1773563640,34,34,25,32,35,36,26,33,34,36,26,33,31,6597,13399
1773563700,32,32,17,18,33,33,18,19,32,33,17,23,22,9400,14426
1773563760,18,18,8,8,19,19,9,9,18,19,8,9,16,10417,20362
1773563820,8,16,8,9,9,20,9,10,9,20,8,10,13,12390,25404
1773563880,9,13,8,11,10,14,9,12,10,14,9,12,12,5134,27908
1773563940,11,20,10,20,12,22,12,21,11,22,10,20,16,6565,29865
1773564000,20,21,17,21,21,23,18,22,20,22,18,22,20,3904,30808
1773564060,21,21,13,13,22,24,14,14,21,24,13,13,17,5849,30263
1773564120,13,13,4,5,14,14,6,6,13,13,5,5,7,7913,29840
1773564180,5,5,2,2,6,6,3,3,5,6,2,2,4,7475,35217
1773564240,2,3,0,2,3,4,1,3,3,3,1,2,1,34556,57880
1773564300,2,2,0,0,3,3,1,1,2,2,1,1,1,1068,58522
