end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766381460,52,53,0,36,100,100,45,62,52,52,49,49,50,20,20
1766381520,36,67,36,62,62,100,59,66,59,59,59,59,59,23,38
1766381580,62,71,51,58,66,79,61,62,,,,,,0,38
1766381640,58,68,50,68,62,75,62,72,68,68,68,68,68,6,44
1766381700,68,74,51,74,72,81,68,79,68,73,51,73,53,1039,1054
1766381760,74,74,64,64,79,79,68,76,68,74,68,74,70,50,1090
1766381820,64,80,64,80,76,87,72,84,75,80,75,80,78,44,1109
1766381880,80,85,70,85,84,86,83,86,80,86,70,86,83,59,1075
1766381940,85,98,73,98,86,100,86,99,86,86,86,86,86,12,1063
1766382000,98,98,86,86,99,99,89,93,98,99,89,96,93,264,1223
1766382060,86,96,86,94,93,98,90,95,90,98,90,98,92,63,1274
1766382120,94,94,86,86,95,99,93,99,95,95,95,95,95,24,1298
1766382180,86,86,30,30,99,99,99,99,,,,,,0,1298
1766382240,30,76,30,30,99,99,99,99,99,99,99,99,99,3,1298
1766382300,30,30,30,30,99,100,99,100,99,99,99,99,99,31,1298
