end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766139360,0,54,0,54,99,99,49,59,,,,,,0,0
1766139420,54,61,45,58,59,78,59,63,65,65,65,65,65,20,20
1766139480,58,66,48,61,63,100,61,65,,,,,,0,20
1766139540,61,61,37,42,65,100,42,55,59,59,47,47,56,131,140
1766139600,42,55,35,55,55,100,49,61,55,55,55,55,55,82,222
1766139660,55,56,15,32,61,100,44,44,55,56,55,56,56,318,540
1766139720,32,32,10,27,44,100,33,39,44,44,39,39,39,160,690
1766139780,27,33,5,12,39,100,27,27,,,,,,0,690
1766139840,12,12,0,4,27,100,15,15,,,,,,0,690
1766139900,4,5,0,0,15,100,5,5,5,5,5,5,5,23,667
1766139960,0,18,0,18,5,100,5,19,14,18,14,18,17,26,693
1766140020,18,18,11,11,19,100,15,15,18,18,18,18,18,974,1667
1766140080,11,11,2,2,15,100,15,18,15,15,15,15,15,100,1767
1766140140,2,2,0,0,18,100,18,100,,,,,,0,1767
