end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1771085760,30,47,30,34,100,100,31,36,47,47,30,36,37,858,653
1771085820,34,34,15,17,36,36,16,22,36,36,16,18,23,6069,5335
1771085880,17,29,15,15,22,30,17,18,20,30,16,18,22,7344,9227
1771085940,15,16,9,12,18,19,12,16,15,19,9,12,15,2759,11184
1771086000,12,16,8,8,16,19,10,10,12,18,9,9,13,2221,12781
1771086060,8,9,2,3,10,12,4,4,8,10,3,4,6,3394,14928
1771086120,3,7,2,2,4,9,3,4,5,9,2,3,6,4020,18268
1771086180,2,3,1,2,4,5,3,4,3,5,1,2,4,2608,19800
1771086240,2,3,2,2,4,5,3,3,2,4,2,2,3,2544,22166
1771086300,2,2,0,1,3,4,1,2,2,4,1,1,2,3621,23801
1771086360,1,2,1,2,2,7,2,3,1,7,1,2,3,7764,30591
1771086420,1,2,1,1,3,3,2,2,2,3,1,1,2,13188,43035
1771086480,1,1,0,0,2,2,1,1,1,2,1,1,1,5039,47800
1771086540,0,0,0,0,1,1,1,1,1,1,1,1,1,705,48348
1771086600,0,0,0,0,1,1,1,1,1,1,1,1,1,229,48523
