end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1771245060,0,50,0,25,99,99,25,27,50,50,24,27,28,2346,1639
1771245120,25,25,16,21,27,27,17,23,27,27,17,23,20,7275,5973
1771245180,21,21,17,19,23,24,19,21,23,23,19,21,20,5366,9658
1771245240,19,21,17,17,21,22,18,18,19,22,17,18,20,1789,10363
1771245300,17,33,15,31,18,35,16,34,17,33,15,33,20,6762,13194
1771245360,31,32,17,17,34,34,18,18,34,34,17,18,26,2530,14891
1771245420,17,21,10,10,18,23,11,11,17,23,10,10,14,3626,16156
1771245480,10,17,8,15,11,19,9,17,10,18,8,15,10,2182,16045
1771245540,15,29,11,14,17,30,13,15,15,29,12,15,23,2689,16063
1771245600,14,44,9,39,15,45,10,42,14,44,10,44,28,7532,17800
1771245660,39,45,10,13,42,48,12,15,39,45,12,15,24,6188,19255
1771245720,13,14,0,3,15,16,3,4,13,14,1,3,5,10933,25335
1771245780,3,3,1,1,4,5,2,2,3,5,1,2,2,9119,29641
1771245840,1,1,0,0,2,2,1,1,2,2,1,1,1,7640,35179
1771245900,0,0,0,0,1,1,1,1,1,1,1,1,1,3534,38713
