end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768892460,0,63,0,63,99,99,61,67,50,63,50,63,57,81,81
1768892520,63,68,44,45,67,73,49,49,62,68,47,49,59,627,485
1768892580,45,58,30,57,49,61,44,61,46,60,42,60,51,819,688
1768892640,57,68,53,65,61,74,61,69,61,69,58,62,63,1107,1346
1768892700,65,65,40,43,69,73,43,46,65,71,43,44,59,752,1563
1768892760,43,67,30,66,46,74,40,70,43,73,34,66,55,1754,2128
1768892820,66,80,61,77,70,87,70,79,74,87,71,78,80,926,2799
1768892880,77,77,61,61,79,79,65,65,77,78,63,65,72,807,3226
1768892940,61,74,59,74,65,83,65,77,65,82,60,75,70,1186,3865
1768893000,74,93,65,89,77,96,72,90,72,95,70,90,88,1589,4848
1768893060,89,96,89,96,90,98,90,97,90,98,90,96,94,1421,5154
1768893120,96,96,93,96,97,98,97,98,96,98,93,97,96,1234,5631
1768893180,96,97,93,97,98,98,95,98,98,98,94,97,96,829,5907
1768893240,97,97,94,97,98,100,96,100,97,99,95,99,98,1562,6112
1768893300,97,99,97,98,100,100,100,100,97,99,97,97,98,77,6112
