end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1767680160,45,45,0,42,100,100,45,47,45,58,45,46,51,20,20
1767680220,42,47,33,43,47,61,44,44,47,61,43,43,51,323,306
1767680280,43,46,39,42,44,58,43,44,43,50,42,42,45,166,400
1767680340,42,42,41,41,44,45,42,44,42,45,41,41,43,157,526
1767680400,41,41,15,17,44,48,19,21,41,41,19,21,30,510,784
1767680460,17,21,11,20,21,32,20,21,17,25,11,20,19,252,849
1767680520,20,20,17,17,21,30,21,21,19,30,18,21,22,102,902
1767680580,17,21,8,10,21,30,13,13,21,21,13,13,17,225,915
1767680640,10,16,7,13,13,34,11,23,10,34,8,14,16,1853,2202
1767680700,13,13,10,11,23,24,12,12,11,24,10,11,12,266,2202
1767680760,11,11,6,7,12,12,7,8,11,11,7,7,8,191,2269
1767680820,7,8,5,5,8,11,6,6,6,8,5,5,7,182,2221
1767680880,5,37,4,25,6,44,5,26,5,37,5,26,17,522,2310
1767680940,25,26,11,22,26,30,18,24,26,26,16,18,23,667,2161
1767681000,22,23,7,15,24,45,10,43,22,45,7,15,13,594,2536
