end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768958160,1,54,1,39,100,100,42,42,54,54,39,39,45,223,129
1768958220,39,41,32,39,42,75,34,41,37,75,32,40,39,1801,1526
1768958280,39,41,34,38,41,43,37,39,41,43,37,38,39,850,1762
1768958340,38,38,28,30,39,41,31,32,38,40,31,31,36,856,2143
1768958400,30,32,20,24,32,34,25,27,32,33,21,24,28,1826,2991
1768958460,24,28,13,19,27,29,20,20,27,28,13,13,23,2954,4582
1768958520,19,19,12,15,20,21,13,16,19,20,13,17,17,2019,5874
1768958580,15,15,7,7,16,18,8,8,15,18,7,7,13,1802,6486
1768958640,7,8,6,7,8,12,7,9,7,9,6,9,8,1870,6687
1768958700,7,19,5,13,9,20,6,15,7,19,6,13,12,2831,7547
1768958760,13,14,7,10,15,16,9,11,15,15,8,10,11,1793,7465
1768958820,10,10,2,4,11,14,4,6,11,11,2,4,5,7368,13819
1768958880,4,5,2,3,6,6,3,4,4,6,2,3,3,1681,14727
1768958940,3,3,0,0,4,4,1,1,3,3,1,1,1,1782,14600
1768959000,0,0,0,0,1,1,1,1,1,1,1,1,1,95,14641
