end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1769153460,0,41,0,39,99,99,35,40,66,70,35,41,49,125,115
1769153520,39,47,38,45,40,49,40,48,41,49,40,47,44,640,535
1769153580,45,63,42,62,48,65,44,63,46,64,44,62,55,696,535
1769153640,62,65,40,64,63,73,49,65,64,73,48,65,62,1103,924
1769153700,64,66,39,43,65,74,51,52,65,69,39,43,65,1064,1711
1769153760,43,73,43,73,52,75,51,74,57,75,57,75,70,367,1977
1769153820,73,73,48,57,74,74,50,58,74,74,49,56,59,350,2005
1769153880,57,68,33,37,58,74,39,39,59,74,36,36,63,2312,3383
1769153940,37,56,33,37,39,59,39,41,37,59,36,41,44,985,3631
1769154000,39,43,25,42,41,49,26,44,35,43,26,42,31,852,3785
1769154060,42,43,3,21,44,46,22,22,44,46,5,21,16,2052,3361
1769154120,21,21,1,5,22,23,3,6,22,23,1,5,8,3031,4911
1769154180,5,7,1,1,6,10,2,2,5,7,1,1,5,3305,7306
1769154240,1,2,0,0,2,5,1,3,1,5,1,1,2,386,7466
1769154300,0,0,0,0,3,4,1,1,1,3,1,3,1,720,8014
