end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766540760,53,53,53,53,100,100,65,65,65,65,65,65,65,3,3
1766540820,53,53,36,44,65,85,48,51,53,53,41,41,48,7,6
1766540880,44,44,37,39,51,51,43,46,,,,,,0,6
1766540940,39,51,37,51,46,59,46,52,52,52,52,52,52,60,66
1766541000,51,59,42,52,52,74,51,58,52,52,52,52,52,40,106
1766541060,52,72,52,72,58,75,58,75,70,70,70,70,70,5,111
1766541120,72,77,63,77,75,83,69,79,75,83,70,70,79,13,120
1766541180,77,79,65,75,79,85,77,78,79,83,79,83,81,2,122
1766541240,75,79,70,79,78,85,78,82,79,79,79,79,79,14,136
1766541300,79,88,71,88,82,94,82,91,80,94,80,94,92,109,186
1766541360,88,97,82,96,91,100,90,100,,,,,,0,186
1766541420,96,98,94,98,100,100,100,100,,,,,,0,186
1766541480,98,98,93,98,100,100,98,100,,,,,,0,186
1766541540,98,99,98,99,100,100,99,100,99,99,99,99,99,2,186
1766541600,99,99,99,99,100,100,100,100,,,,,,0,186
