end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772155860,0,57,0,53,50,61,39,55,49,61,39,53,53,10949,6768
1772155920,53,56,48,55,55,58,50,56,55,57,49,56,53,5296,9105
1772155980,55,71,53,71,56,74,54,74,56,74,54,74,63,6189,11295
1772156040,71,85,71,81,74,88,72,83,71,88,71,82,80,12959,15330
1772156100,81,87,77,87,83,88,79,88,81,88,77,87,82,8575,18359
1772156160,87,92,85,90,88,93,87,91,88,93,85,93,90,9385,22748
1772156220,90,95,87,94,91,96,89,95,90,96,87,95,90,8525,28144
1772156280,94,94,91,93,95,96,93,95,95,96,91,93,94,5066,30145
1772156340,93,94,90,93,95,96,91,95,95,95,90,93,93,7093,32437
1772156400,93,97,93,97,95,98,94,98,96,98,93,98,96,6812,35530
1772156460,97,99,97,99,98,100,98,100,97,99,97,99,99,17925,45135
1772156520,99,99,99,99,100,100,100,100,99,99,99,99,99,4234,48484
1772156580,99,99,99,99,100,100,100,100,99,99,99,99,99,3315,51232
1772156640,99,99,99,99,100,100,100,100,99,99,99,99,99,5218,56212
1772156700,99,99,99,99,100,100,100,100,99,99,99,99,99,1560,57615
